,chi2,gain,indexes,noise,noise-pe,ntot,pedestal,pes
461,7.47801162512,15.4955749905,966,1.72865780328,1.66063000443,29140.8067139,-0.0963439717494,2.91093668112
462,5.86009287463,16.3287647154,1257,1.81034929256,1.71627157171,28987.9319646,-0.11017642634,1.62954516044
463,4.91483139583,17.3578375276,1441,1.92871121862,1.9633300709,29067.3878607,-0.498798818718,2.7882101725
464,5.43581605634,16.3852839917,79,2.13346799922,1.71508819839,29047.8179733,0.2334347325,0.345779977737
465,7.39307529241,15.7898781957,428,1.54124223346,1.71144779902,28920.035372,0.0813962423716,2.46443368901
466,8.05702576342,15.867433268,1666,1.47929038139,1.70120160303,28735.3214021,0.133764577008,2.1458967288
467,5.47055369233,15.782709809,1739,1.68729332596,1.70134455578,29095.2351568,-0.0761491956822,2.06890097911
468,6.14279316115,16.5087800711,1234,1.91349922895,1.81905761043,28985.2204804,-0.165640248457,2.17722434607
469,11.793356538,17.2077845741,152,1.51984281693,1.60676469012,28032.3090656,-0.150525676157,0.334300194218
470,4.33102684047,15.9549731928,415,2.13568966829,1.77460551704,29290.8895281,0.151786942263,2.35751281355
471,6.63020350054,16.2578699344,472,1.80710049427,1.69966979518,28864.5679783,-0.0946774130133,1.44281221473
472,3.37255580106,17.6221064372,660,1.976317143,2.06296446803,29215.2964695,-0.102301364918,2.98040868794
473,3.76797606462,17.9843440629,1120,2.30819820696,1.94150060473,29087.0596643,-0.0873103926858,2.68167289028
474,9.05339088558,16.8093143055,228,1.19293860152,1.6853135326,28472.0953699,0.622019917286,2.30842188917
475,5.59225283127,16.8373172379,849,1.92687711807,1.84616431177,29027.8324577,0.0237334466771,1.6814957988
476,5.51245190959,15.2380243467,800,1.68629248093,1.74426160256,29176.2054473,-0.130656269261,2.33225822282
477,8.58403022771,15.1900326298,1617,1.46605508411,1.61603448196,28581.9546956,-0.143728724625,1.62072340201
478,6.77098585403,16.1541267684,626,1.98377804825,1.78652910222,29204.4157815,-0.0214006123084,3.01681519287
479,7.57618389319,15.62731138,106,1.76798112471,1.63615124819,28765.5147114,0.567858800748,2.06582956692
480,4.17997326551,17.1924453067,569,2.13898868062,1.98978403875,29185.7510238,1.96180422419,2.94950452125
481,8.4556484557,16.6848197626,201,1.21897005227,1.50077303928,28537.229465,-0.0395408570446,2.10977112835
482,5.42803164856,15.8620034907,1557,1.43121674496,1.62015476851,29074.769147,0.136845973454,2.02691058713
483,5.4830941968,15.7369399986,436,1.59526988323,1.65944468244,29153.6665723,0.0973952995339,2.35901958755
484,3.35150678635,16.5070006839,607,2.38694190978,1.96748493423,29404.3273971,0.505699952329,2.67814305667
485,3.91732727492,15.8193782162,1281,2.47815325368,1.71904281247,29393.7995471,-0.0704658332054,2.45978942416
486,6.64656083942,15.3684804958,1688,1.56286530338,1.68348243548,29055.4707921,-0.152831846228,2.46890979419
487,7.06040325002,16.5014396686,1473,1.50611136315,1.73548424527,28806.1453032,-0.055381875437,2.08623596873
488,6.995454713,16.2319643271,949,1.63168374109,1.6971691819,28886.7645328,0.0963914429516,2.35331150025
489,6.77828507733,15.7291218634,64,1.65213158001,1.4131966688,28848.6077094,0.0683078812704,1.76579491409
490,8.0617777138,17.0644389314,1514,1.51374859821,1.90587632255,28574.5087013,-0.0459758821676,2.51755935784
491,5.99651638198,17.1677392226,551,2.00188824365,1.81694764951,28976.2260189,2.15479506748,0.608840117667
492,4.28754519159,15.6878150066,413,2.10177390664,1.65128327783,29275.55462,0.100514257429,2.19171863721
493,4.33973511925,15.60246896,1476,1.85703997714,1.60299079585,29360.7316722,-0.112511455321,2.27837923734
494,2.4613570753,15.3461824095,514,2.41232932485,1.54495154381,29552.6030599,2.67289757622,2.069223309
495,3.71719885985,15.1738286564,556,1.87221925879,1.468511833,29345.35532,1.93033191826,1.53675730742
496,6.18266185883,16.0716876777,649,1.77093854404,1.7628750723,29179.7062412,-0.0925508732757,2.67138156147
497,10.3393967796,16.781735779,881,1.94594432731,1.96120320542,28286.6128108,0.0382442536372,0.593020339085
498,7.08836195099,16.2073548942,1014,1.43869392928,1.77833968854,29030.0713807,-0.0317423719525,2.74915915327
499,5.80910860858,17.204208999,856,1.8981118824,1.79528777384,28968.7616874,-0.0334854513947,1.60257041017
500,3.92862404715,15.8270682914,260,4.39289421115,1.73243967861,28570.487694,1.5461807915,2.43722281046
501,7.55189553883,15.5978215361,1507,1.54800123888,1.69020513656,28901.1589089,-0.162808166524,2.45299352838
502,7.08970436887,16.2634798285,96,1.79587303828,1.72313297459,28849.8755771,0.551746666071,2.3776970294
503,9.36946613136,16.3722383156,922,1.81284834175,1.87521641313,28438.8601956,-0.161162550804,0.61719379885
504,6.66187141974,16.0974570015,829,1.55830397514,1.84473141982,28911.6408296,0.0157265137248,2.26518339736
505,5.03681593577,16.2827462729,861,1.95436792173,1.70568340386,29101.7433283,-0.132127290288,1.40999154332
506,4.38611482928,15.3692002569,1358,2.77162601339,1.64810505164,29540.7748057,-0.407532944137,2.83691463689
507,3.79392018841,15.5930918381,348,2.63817054401,1.70146463721,29284.8288727,0.113517580996,2.41592666511
508,9.81958191726,16.0024145261,203,1.30670648277,1.32025151032,28313.4042234,0.219283208531,0.910172924979
509,5.12780504565,16.3717429353,1122,2.29537799033,1.73561431519,29226.7907042,-0.0118881501818,2.7095612066
510,5.24521086981,16.1579079606,1027,2.74147012795,1.68135665663,28943.4248909,1.01471943955,2.78466882117
511,8.19002027479,17.084579401,110,1.42491875371,1.77388433235,28552.4120703,1.16645497113,2.31605618781
512,3.97932740743,16.0358504292,549,1.8095926461,1.56386684541,29286.7423475,2.04461686013,1.65263969502
513,6.38818114546,16.3929336415,247,1.47445147104,1.82576411284,29042.6097091,2.21139988303,2.68215643154
514,10.365888443,17.1572192287,1569,1.53229744579,1.83310167613,28234.6935111,0.0245038777343,1.7357386025
515,5.53134923144,17.2855399544,694,1.67997607802,2.05465949707,28931.2991763,-0.099556363692,2.89491399005
516,8.11801250433,16.5338361765,1773,1.556833407,1.59273451009,28618.4518096,-0.11912868571,0.859005449584
517,4.08828502062,16.0286081919,275,2.6569639095,1.64419681206,29211.8718832,0.626095538602,2.5253278413
518,7.28547919943,17.0694185841,1218,1.83008704126,1.69146763101,28726.2365559,-0.106728662423,1.42676568068
519,6.27602360636,15.603102117,425,1.90889114071,1.69679100878,29079.3773946,-0.0871204562844,2.44446917731
520,4.9912396527,15.7768338437,1373,2.3446726441,1.80021603127,29526.8019363,-0.0381321961247,2.91311410533
521,5.0410348031,15.5196736413,474,1.71241697304,1.54310727238,29123.3589984,-0.069843910491,1.78929503711
522,6.33525381717,15.5279843262,95,1.84549509939,1.48682305856,28921.2965223,0.200344048778,0.34209720641
523,4.26635892149,16.103411584,596,2.46623391137,1.79738769759,29512.5313108,0.592231793754,2.84199240569
524,7.80955409871,16.3136184386,679,1.50568015535,1.92816480939,29064.1530405,-0.178840516402,3.07666593924
525,10.6212753922,16.1873395949,1760,1.88123501083,1.97804286094,28283.8982265,-0.0141500452666,0.447444987095
526,4.50385283245,16.3500971025,405,2.09653587617,1.83281357664,29267.1156522,0.120451765981,2.45602556151
527,4.60763104475,17.6407074721,1212,1.9387297484,2.00791249743,28970.4706513,0.13209166487,2.29228024047
528,6.55316783272,15.5986201372,627,1.99868599223,1.71351441733,29232.6730252,0.0591726948274,2.84833965041
529,13.686732556,14.9118458855,1655,1.49766327078,2.09013307343,27836.2790586,0.0612834076329,0.226975621581
530,11.2497664793,15.9893187779,1588,1.50891284842,1.69550952045,28149.839955,-0.052445106695,0.23380429724
531,4.3964948612,16.3885984741,321,2.38016875321,1.72744854888,29207.2416929,-0.0621458572027,2.51723780597
532,7.88462343612,15.552023223,94,1.87848914143,2.06423747105,28726.165858,0.193048484039,0.370854626722
533,8.61183159209,13.7920131538,1780,1.79812847821,4.08269338013,28649.33055,0.0891287346689,0.210866060721
534,5.89660933601,16.244319069,812,1.42776109159,1.7815910218,29085.3589013,-0.0514005810008,2.3192427076
535,6.59752699835,15.6476177292,441,1.80811328612,1.71560355811,28927.5837043,0.0859465477741,2.19924237739
536,8.15703054666,15.7412352128,36,1.53402339994,1.67185338405,28749.4317651,0.0160520817124,2.31049867408
537,4.83115936312,15.7620952102,873,2.02577473719,1.65741115814,29173.2354542,-0.0842744087357,1.68824042806
538,3.62132234804,16.5484110225,389,2.59063044116,1.71740402922,29236.0827663,-0.0508741233029,2.23621148077
539,5.79342523001,16.5121499363,866,1.95342882858,1.81853461942,29043.7196743,-0.182282144247,2.11664043512
540,8.65049694221,16.1708286136,1673,1.44924703548,1.72199061583,28643.7022387,0.0455805347437,2.33606862166
541,4.66691233504,16.1349765112,412,2.05243376516,1.77222422645,29256.6858477,0.153618538368,2.34790750022
542,5.68669262867,16.5807310527,1184,1.96483591029,1.80342560912,29006.3335983,-0.0779110450983,2.33348069623
543,9.94470583878,17.5362175009,1545,1.4578984466,1.68792121722,28263.2974457,-0.035583528379,1.63974635884
544,5.46496581944,15.3452261579,1408,1.94321752787,1.72212894496,29236.2135618,-0.186841514205,2.50368959315
545,2.9871106129,15.2241444533,30,2.04771786473,3.23267559441,29481.7149413,-0.0451670486604,0.088314008253
546,7.45084723177,16.5645003818,948,1.61333234101,1.90987102933,28775.0759374,0.0917154149067,2.29333744616
547,6.03135546314,16.1293477972,1738,1.67607151302,1.73609774702,28980.3132372,0.0722245931199,1.93300568718
548,4.38798552983,15.8618497233,330,2.42575919981,1.66302720208,29305.4558157,-0.0333863369459,2.49372139273
549,5.0828601872,17.0991585806,419,2.04675555158,1.87941395124,29051.8409413,-0.200063863888,2.60353785651
550,6.20576975711,16.3708718113,1459,1.9304919873,1.81291242059,29066.9143278,-0.215402911899,2.59547585637
551,7.01926206696,15.4214810554,919,1.7887521849,1.65725205944,28819.1371106,0.21161409483,0.310608095283
552,4.63495786281,15.7423932312,339,2.27272898146,1.67132100056,29306.6176801,-0.0930907148963,2.59261053957
553,7.05259292648,16.0374205236,488,1.6846705585,1.69116343746,28821.6418579,-0.0627366232207,2.04603800817
554,5.30951512495,15.2769080309,143,1.63253224382,1.90826359087,29118.7684019,-0.183231930618,0.1675358207
555,6.92591821127,16.208252509,688,1.80622614196,2.03762605402,29092.1373562,-0.211391341208,2.94934414618
556,8.16340130545,15.8395347186,202,1.26470874294,1.41869144161,28595.5458863,0.144486276128,1.66611337534
557,8.80094158521,16.2653129669,1497,1.46325514583,1.74203011481,28657.8832327,-0.0776909489995,2.53320936717
558,5.43070182499,17.091424696,648,1.85908767694,1.9269308386,29078.1044558,-0.197171937392,2.88694301555
559,5.14244623672,16.4886541884,764,1.90030721721,1.91149916535,29184.7877201,0.449533815407,2.76811110492
560,3.27722614774,17.8853592635,1121,2.28806787394,1.9881052094,29100.2274785,0.0404805083633,2.7810071235
561,6.96896935334,17.0022698384,879,1.59346666851,1.75791661128,28788.5553098,-0.102530364753,2.17251913593
562,7.93218171369,15.5251389625,1522,1.60820150561,1.72935191117,28799.3087029,-0.0110575975692,2.31620437866
563,4.7459923586,16.5558571939,553,2.23678374177,1.68698448787,29132.4957735,1.97587927277,1.27766841873
564,6.71040120283,16.1716669103,1250,1.77085850868,1.73889401161,28885.1563224,-0.21231249779,1.92029408929
565,8.55423920364,17.0649261881,1538,1.37570042063,1.52814228541,28502.8724352,-0.279692616631,1.84590581298
566,5.35212561409,15.7528721493,728,1.84683047344,1.73790113513,29290.1761278,0.387177723747,2.63757214853
567,2.66487986128,17.4986741153,277,3.12423014252,1.85668490341,28935.3682033,1.56255157487,2.42235932664
568,8.31033951125,15.1303400838,880,1.97647912622,1.82330769617,28632.1191629,-0.0300473028554,0.351301832938
569,8.50651018543,16.3887928153,977,1.52717732359,1.8490840787,28773.1674767,-0.118437692101,2.82844210435
570,6.06844123886,15.6649506466,92,1.75958485702,1.40340270677,28951.5962298,0.229740012122,0.340850805532
571,4.53490599051,15.9539418338,1106,2.52545010297,1.66314007747,29337.1422861,-0.149004062446,2.67615562897
572,3.03040410451,17.6469706853,317,2.2143265036,1.93010149733,29121.5341595,1.68177584939,2.75770916152
573,3.81281241983,15.7925759949,454,2.36376092051,1.56430187789,29232.0491268,-0.0231164671776,0.753642066918
574,5.20869725981,15.1360005337,991,1.61448663922,1.70312480673,29384.8416038,0.150430524773,2.61514972952
575,6.10309174662,15.4259479243,813,1.4946133018,1.59129773437,29069.9553825,-0.0649869739894,2.30079272065
576,5.0340611247,15.4605475741,1026,2.66887723169,1.58387247961,29129.9374247,1.16130390715,2.64767149991
577,6.51826823097,17.0499543286,779,1.54069393672,1.88362043684,28863.281149,-0.131298783201,2.37262186327
578,5.04422084787,16.2937573026,758,1.77599503321,1.85178125026,29269.2144719,0.815193913197,2.63802629154
579,10.3907395336,15.7455311665,1265,1.86840322012,1.78745957694,28317.1976483,0.0130534395866,0.421391409986
580,6.04075860227,16.1360638742,1383,1.73067214243,1.82608638732,29109.7525917,-0.0223916850094,2.396802792
581,5.65547722982,15.9122219421,1432,1.93837551853,1.73860803021,29258.4524901,-0.237161205415,2.70476648354
582,6.16031482583,16.0199455414,1392,1.87752885774,1.8221330817,29186.6308838,-0.116022363033,2.59700132939
583,8.10838777107,17.1257060267,1219,1.99425108394,1.80824524942,28617.7940209,-0.0911241215849,0.986117786179
584,5.48022830143,15.6924791628,1070,2.17623989234,1.65686760659,29300.0276873,1.09036828109,2.74379583952
585,2.23892600484,15.4907275754,1301,2.85673134481,1.72863295293,29494.7890797,0.0337177587764,1.83444728532
586,6.5517481223,16.4965549292,1015,1.53212458579,1.76933331616,29034.1519002,0.00957280194136,2.85819453359
587,8.25648455917,15.5655802849,915,1.78235657293,1.70851009215,28622.3794852,-0.0452495479502,0.51633335118
588,9.04653839063,16.2548904648,1599,1.44962016747,1.61967357412,28465.6890917,0.105581539986,1.44027135303
589,3.78687767219,16.9532478792,1365,2.1741257414,2.01333661731,29323.9428831,-0.0285845585703,2.80437986487
590,5.38154202423,16.1527053176,70,2.09957930119,1.51187554749,29057.6142917,0.219887352429,1.06682015684
591,5.2784388175,15.9521450585,592,2.01219711554,1.68757863363,29338.3896944,-0.203214931893,2.82584699493
592,7.94243968053,16.0746947494,913,1.80142755936,1.83280338536,28681.36689,-0.195649734157,1.43140202021
593,7.99389028159,15.9170321258,952,1.69889979862,1.75785008743,28754.5397486,-0.219246496058,2.34835977918
594,8.45442109908,16.3170001752,104,1.86583595426,1.78848320878,28578.3019864,0.302121807576,2.19852762416
595,3.31378984383,16.8405097485,1087,2.25676346048,1.80427931412,29307.1395034,2.00993365825,2.75711898011
596,10.5247428591,15.3437975372,1618,1.53110153579,1.63903592357,28291.2789587,-0.0618192590238,0.671357799546
597,9.64102142253,16.1537272166,207,1.46154801216,1.42713209744,28369.4472942,0.0544303501598,0.992920786058
598,4.85616761444,16.5806110502,1118,2.88134920604,1.80330114694,28864.4425327,0.344926943946,2.72285001585
599,4.44251550881,17.2476107667,1230,2.46519533391,1.85330342906,29004.8990291,-0.010968849336,1.48951022952
600,3.87590594025,16.1423088386,1085,2.33987127329,1.80868196905,29406.0410203,1.87045814711,2.66900342925
601,7.76682713302,16.5804629085,1561,1.47408460907,1.72117267763,28721.50685,-0.0507724079844,2.23185761241
602,6.31367021979,16.1766148894,623,1.70398438114,1.79625849428,29200.3780968,-0.00671802628715,2.86164061855
603,4.59678827562,14.8572664232,611,2.28805194102,1.56977578868,29490.328748,-0.255745232914,2.64680994072
604,3.65884061351,17.466605053,1098,2.72320717363,1.86586139409,28930.4590635,0.12134384813,2.75895239501
605,2.02625753257,16.7411383262,541,2.8831061941,1.82912474724,29480.0139473,3.19044380593,0.75344538221
606,3.35032098262,16.161316808,351,2.71599224543,1.90252118945,29281.5519894,0.0409327349005,2.46884010049
607,9.88387227632,17.1720762122,1789,1.74592959617,2.04327868431,28350.9020106,-0.0589826779852,0.321203189538
608,10.7124695349,15.8419705964,1785,1.73183428865,1.77140884174,28242.641048,-0.136896460541,0.41382617028
609,6.41950316127,17.6375195364,1325,2.04160169956,1.94639666222,28902.5542803,-0.0986856763716,0.85211961055
610,7.69255151546,16.4991595455,475,1.68866760291,1.59890156577,28711.0702333,0.000345785752577,2.03703503659
611,4.96951849329,16.0023416401,1109,2.96629709751,1.65581256971,28987.9452672,0.144351710347,2.7544719472
612,5.41449036123,15.6123398072,371,2.16617838181,1.70091254189,29276.7924233,0.0640846110599,2.64514571265
613,6.03331933055,15.9816341556,609,2.13248612082,1.7167344924,29349.6558647,-0.24055862272,2.9173501223
614,14.7200121906,16.6205191916,1648,1.512598685,1.69767153887,27591.1113261,-0.0156937804588,0.640208063189
615,5.01392334325,15.8877102818,1,1.87498719695,1.45720355542,29112.599774,-0.0517268910207,1.46154000349
616,2.5020062548,15.3400327495,519,3.62455920609,1.55138400215,29053.8832446,4.21711259893,1.89908853412
617,4.96828950851,17.2348913937,1478,1.90086276479,1.88472422185,29025.3984004,-0.227491265134,2.53887972278
618,3.97276253107,16.4421425327,333,3.30791088172,1.78846708403,28824.4093232,-0.125929457601,2.38528498218
619,3.06023035888,16.7863428356,709,2.41458219008,1.87587332634,29438.7484386,1.86342899752,2.69154291892
620,6.27036669171,16.1936688798,51,1.75912396767,1.64417997087,28977.200043,0.11019207392,2.25988688493
621,4.81159699043,15.9872068919,595,2.09516099006,1.76553991213,29452.4469757,-0.133924108396,2.85911512051
622,6.44032370393,18.4158783966,986,1.47584560596,2.16511243732,28553.8146152,-0.10557781059,2.91650170732
623,3.56380869243,16.2828541111,512,2.33169034553,1.81653811748,29407.7400581,2.50887905706,2.67870189642
624,5.96686643345,17.2132248453,672,1.89354262061,2.10389187394,28930.7962609,-0.538335983201,3.20295489607
625,15.8356768243,16.0145412201,235,1.43834868761,1.52589221727,27421.341411,0.078294329825,0.780263904507
626,5.70695422794,16.3108910951,689,1.93563375838,1.9663783409,29205.4930871,-0.228855705344,2.71189190338
627,9.4272622895,16.0093082625,987,1.551312814,1.79340508776,28652.7409377,-0.0192467597304,2.679979317
628,8.37813629081,15.7657430404,1603,1.3814753546,1.79503225035,28668.9490625,0.0980825606446,2.12115659344
629,7.19667432054,16.0499151771,681,1.89454569829,1.77902864911,29088.0653473,-0.430951641758,2.81939911964
630,5.32351776103,15.5663884045,768,1.59312028283,1.62526530662,29130.1792268,0.0627189906213,2.0823603399
631,6.45756703039,15.7676297085,1249,1.90944260781,1.72320246468,28918.8369382,-0.179852573656,1.74848358417
632,7.16725233665,15.7709184539,1445,1.49856553753,1.67300088803,28973.689671,-0.191510975329,2.49506408932
633,2.28078940395,16.1817995218,532,2.92668789456,1.85460521358,29393.5111569,3.12224970924,1.01082872779
634,4.640856962,16.8103137286,455,2.40325301449,1.79363197041,29090.2473675,-0.0808860172388,1.416214647
635,9.45706611177,15.4283252268,47,1.71300224278,1.57286749404,28433.3369895,0.0703741988448,0.781035912204
636,8.55728839797,16.4508853442,1525,1.46334494906,1.87034866429,28580.7828312,0.169290389377,2.01295701659
637,8.1249790752,17.0896148045,74,1.77974515521,1.38852651614,28592.6398655,0.205914215187,0.615102431993
638,7.30348897141,17.2608638962,434,1.77592722551,1.90398533742,28710.5131573,-0.0857264671178,2.52475523941
639,5.95313821185,16.2232916591,731,1.76925656154,1.70095570897,29187.7233442,0.506416131862,2.73539377343
640,8.54140927208,16.7949793149,998,1.44294126458,1.90639748234,28554.6866852,0.120027817352,2.42559703292
641,3.65761358843,16.1754033176,1293,3.9569309644,1.82110553176,28963.2585547,-0.64801499478,2.55800429393
642,8.40770935044,17.2856144197,42,1.82764929939,1.59537354686,28525.5092287,0.033725161164,0.547266360358
643,9.38288356979,16.4327001367,996,1.40101333768,1.94007869105,28569.0622356,0.0644774871216,2.71795518293
644,4.68604531616,15.8254101029,582,2.9984024184,1.62664651701,29290.314619,0.483580955942,2.83268433763
645,10.7628016386,16.4078955026,1544,1.43305573304,1.5493529439,28187.777611,0.0315798212951,1.23984661997
646,0.508707571621,13.7022188623,1319,1.89866010098,0.5,29919.7936023,-0.036746318292,3.95038530675e-05
647,9.43588361362,16.273713788,130,1.45145252336,1.40643946925,28393.8482892,-0.0370479653128,0.824572731276
648,7.14568023343,15.9013050399,1472,1.53699552355,1.7498724446,28932.6544171,0.00898188604011,2.42118095519
649,6.32515564049,15.0086478244,1224,1.88866945275,1.41424547763,28908.0793959,-0.0205784182239,0.304825355902
650,8.77599499917,16.2980354597,1667,1.46388479568,1.76526803194,28577.2403234,0.0930880409215,2.22010457861
651,4.91875542001,15.8539760185,1049,2.53280538709,1.6561226614,29255.6483063,1.18077746192,2.76225707035
652,2.05994959874,15.5477812588,1311,2.99220186493,1.73765837448,29470.5338758,-0.00407055214008,1.88175648
653,10.9425065752,16.0691202176,1264,1.78730749347,2.22525298449,28238.8814025,-0.124585117502,0.170526094605
654,4.46103063702,16.9875245881,338,2.18627577611,1.84914311852,29145.5950553,-0.295229993174,2.59140027778
655,5.99987296171,16.3162198791,696,1.87826930261,1.92748574234,29207.6323875,-0.174756583558,2.76813939939
656,3.93487214398,16.2955605368,1428,2.11387001211,1.90398277931,29393.7445848,-0.0553191417862,2.55047031959
657,10.3264021751,16.1151676359,191,1.45157833639,1.76454902104,28293.5698691,0.206771871077,1.83016056112
658,3.34942817875,14.9688609644,462,2.34616679612,1.56569817467,29321.4712206,-0.028254819417,0.580399029191
659,3.53506548327,17.6834902035,1096,2.62686458957,1.91624869872,28937.7492963,0.129543408437,2.68992224661
660,4.98975385677,15.7336255756,407,2.1492129828,1.81638478735,29291.6467001,0.183591939761,2.52432233886
661,8.43876085642,16.4430216285,1512,1.49590281544,1.84833479456,28662.1485209,-0.185434216468,2.53499135221
662,2.69159495648,17.965170146,383,2.0174203089,2.05402578975,29235.7792455,0.19867570825,2.77240397279
663,8.40838812123,16.2420712658,1616,1.48681986418,1.70716092206,28567.0836338,0.0140741619467,1.21761222091
664,3.96680030333,17.3911266413,1436,1.97999082234,2.09855002101,29259.2962266,-0.135407256185,2.85455063683
665,3.75404133171,16.7669067796,583,2.89466158156,1.82970875589,29206.9676369,0.518249897522,2.83819006221
666,14.521593588,17.3722764094,176,1.43318858812,1.78707559147,27581.3399476,0.0125703871599,1.67633483272
667,4.97292578163,16.5412108426,392,1.88801894904,1.77795844111,29124.8756576,-0.00851150746303,2.08613132499
668,5.92020881629,15.877712092,1360,1.98380772217,1.75290581986,29236.8750119,-0.206142413379,2.67879668475
669,4.18502268698,17.1823470101,1066,2.28759641158,1.86211660912,29099.8862118,1.20565275412,2.94435585113
670,4.04422130889,15.8974052169,1349,2.74724054448,1.75627417757,29426.9472123,-0.239133902424,2.74449527552
671,8.67561472261,15.6030163155,1560,1.39985336931,1.56276597313,28594.7323148,-0.153202076474,2.11279544693
672,9.17515030832,16.6668065804,1626,1.45455922755,1.83605323974,28488.4873604,-0.0963064365549,2.03773183332
673,4.67898538495,16.319701526,1176,1.92151633294,1.69257845741,29209.9673699,0.0736472413751,2.31975302466
674,10.0921967059,15.9497692965,1787,1.73147100929,1.61980059839,28319.8617527,0.0147616484133,0.744877465832
675,4.00435652161,17.6028735209,763,1.95353222733,2.02525232199,29076.7057653,0.393526059888,2.76592213469
676,9.84167698357,15.7138905441,1575,1.30367482894,1.42127468769,28342.1718372,-0.174398293326,1.52888215585
677,4.94096680466,16.2474085314,1093,3.52707852817,1.60297208872,28529.0332761,0.632666712515,2.65485401256
678,4.37597810409,16.9177995124,1030,4.00103569679,1.82856482858,28103.4492295,0.346777352861,2.80070710933
679,4.59404903787,15.8348883358,1322,2.36329428806,1.93878852834,29183.8510237,-0.1890110886,0.525218439866
680,5.03323699937,16.5030736819,1114,2.44650149076,1.75287417685,29173.2838008,-0.0569196080387,2.83627761542
681,6.80220086415,16.020441071,442,1.84569594373,1.74713871229,28997.8178171,0.020398326353,2.50037980596
682,4.68603435031,16.3478065956,1044,3.28771773639,1.76682659029,28803.0704911,0.930648990868,2.80798983318
683,5.7438552992,16.6041825632,557,1.99145400498,1.66459334105,28998.0841944,1.86901150969,0.845803002273
684,5.23181561844,16.0574133246,362,2.16476456649,1.74016513612,29198.9514772,0.167481995648,2.58017881986
685,5.5262347837,16.0606246461,766,1.78800141419,1.92536245016,29309.5047663,0.440205341208,2.75343037489
686,6.58728969977,16.4533614198,439,1.57941724528,1.79204644055,28916.9994565,0.241525738241,2.53405892541
687,5.51950456638,16.4066449955,639,1.91379297347,1.88413034596,29146.300171,0.30061249959,2.89156519666
688,6.26736623752,16.1786327148,1447,1.50291273297,1.76985769106,29043.808947,-0.129599170054,2.51357767091
689,9.01462782756,16.5886723567,1547,1.39665363975,1.61278835285,28478.7998692,-0.0577007441662,2.06164432151
690,6.67025634887,15.7646168031,633,1.91695775148,1.69999437823,29152.3020897,0.0547293589402,2.8484677596
691,7.31900153221,15.6746200315,1689,1.52714539474,1.72498660171,28953.3136596,-0.0963750610817,2.54839017764
692,8.7231041208,16.3682480994,887,1.89396132897,1.77540775668,28517.5533079,0.0709514904927,1.08683553558
693,8.05205085956,15.9780051453,1518,1.33013664654,1.71986740495,28800.8153655,-0.200540876593,2.43165474863
694,5.68567574961,15.3520515952,659,1.99485739044,1.79296659676,29421.4246906,-0.0483799110165,2.89275877519
695,7.27519221647,17.4106165216,52,1.58477395355,1.92386150198,28642.5051502,0.101790814604,2.45328633672
696,4.16186884799,16.7685656862,332,3.28232940977,1.80985057391,28840.4360438,-0.0186311066425,2.50567854118
697,10.5388844239,15.8005648452,1568,1.56652511287,1.56471766201,28232.5832474,-0.125061588618,1.33592602422
698,6.09563627326,16.7818225991,677,1.58911849636,1.93442964141,29087.2694379,-0.167616760938,2.97606842152
699,9.95294111543,15.7828857213,1784,1.67046929823,1.56539764145,28341.4064881,-0.00720933267748,0.571464655918
700,6.34247424139,16.4833892753,1745,1.63422775103,1.65174010954,28900.4554781,-0.091226716576,1.70005676495
701,2.93355012132,15.7891635276,537,2.32747692706,1.51603641226,29437.9626129,2.48120846107,0.541379667776
702,7.19827839813,15.3745802802,920,1.76248382281,1.63538914803,28795.1674549,-0.222517466348,1.69579936428
703,4.93938563602,15.8333321227,1372,2.2010246088,1.82064272785,29458.4533457,-0.00570433250883,2.84982118199
704,8.94194481616,16.2238723786,1524,1.43346117793,1.85046033888,28543.6465646,0.15262780157,2.06560146512
705,5.62755284766,16.5065271611,1147,2.27249914347,1.67058191789,29088.2564124,0.112262532952,2.70261954425
706,4.80023510866,16.7601261009,730,1.76806955286,1.89381037709,29194.427209,0.425282434299,2.74122801891
707,7.19100948002,15.1398077923,1508,1.39265344355,1.6051134822,28894.549307,-0.0540554436663,2.21401286892
708,7.11423135787,16.2870963783,1453,1.49729456622,1.80334397973,28977.1720663,-0.183935435087,2.68749577432
709,3.38306199635,14.9218653152,23,2.06031420859,2.22232260431,29419.3941396,0.0181331885512,0.176995185011
710,5.79590580263,16.6420017793,751,1.69995618642,1.86498123148,29139.373544,0.270522211745,2.90364293898
711,5.32355524102,16.0889622903,769,1.66412556495,1.75852169455,29114.7089967,-0.0412679035417,2.03800438121
712,5.56105874562,15.5930925856,858,1.88277306216,1.58362884588,29061.738699,-0.0733221708584,1.89922938803
713,7.09115280176,15.3581616935,815,1.38722024618,1.67942113602,28981.8581157,-0.163097598394,2.45106304184
714,8.22240291481,15.4965169856,1225,1.94119623996,1.744441012,28643.5657296,-0.107539113579,0.630814595273
715,6.53549892394,15.6285266639,1217,1.95473904826,1.63236753189,28889.9822255,-0.145430493331,0.324995683469
716,5.49226952364,16.3257975598,1384,1.97299818543,1.802076832,29183.0466687,-0.187581976327,2.58214452152
717,8.03219371018,15.9176951647,174,1.25759662276,1.57317178317,28676.790291,-0.082795690725,1.97492395017
718,5.13788840801,16.0171574865,1130,2.34777269221,1.55906043443,29239.4780929,0.22340899739,2.60142553464
